customer_id,boxes_taken,activation_channel,state,score_count,score_freq,app_uses,app_store
4879,105,C,C,75,0,10,app2
4880,40,C,N,45,0,25,app2
4881,180,C,W,45,0.333333333,30,app2
4882,40,C,S,55,0,20,app2
4883,155,C,L,70,0,5,app2
4884,120,C,C,45,0,0,app2
4885,105,A,C,60,0,20,app1
4886,20,C,C,65,0,160,app2
4887,80,A,W,45,0,60,app1
4888,60,D,N,45,0,30,app2
4889,100,C,N,45,0.444444444,0,app2
4890,15,C,N,45,0.111111111,25,app2
4891,30,F,C,60,0,15,app2
4892,35,D,W,55,0,50,app1
4893,65,A,W,45,0,40,app2
4894,50,A,L,75,0,15,app2
4895,45,D,C,45,0.333333333,10,app2
4896,140,F,N,45,0.666666667,40,app2
4897,15,F,C,60,0,0,
4898,105,C,N,50,0,20,app2
4899,140,A,C,45,0,0,
4900,15,E,N,45,0,60,app2
4901,150,F,N,60,0.083333333,30,app2
4902,15,F,N,60,0,15,app2
4903,20,B,W,45,0.666666667,40,app2
4904,25,E,S,55,0,35,app2
4905,50,C,W,70,0,20,app1
4906,50,F,L,45,0,20,app2
4907,15,C,W,60,0,40,app2
4908,50,C,N,45,0,0,
4909,20,F,W,45,0,0,
4910,260,C,N,45,0.333333333,10,app2
4911,70,C,L,45,0.222222222,15,app2
4912,15,F,W,45,0,75,app2
4913,30,E,C,45,0.555555556,0,app2
4914,20,C,L,55,0,10,app2
4915,25,E,C,45,0.888888889,35,app2
4916,145,C,C,60,0,5,app2
4917,35,A,L,75,0.666666667,30,app2
4918,70,D,W,45,0,30,app2
4919,135,E,W,45,0,20,app2
4920,90,C,L,75,0.333333333,40,app2
4921,150,C,W,75,0,30,app2
4922,30,A,W,60,0,10,app2
4923,195,E,W,45,0,10,app2
4924,80,C,L,60,0.333333333,0,
4925,40,C,C,75,0,0,
4926,45,C,L,70,0.214285714,25,app2
4927,145,G,N,75,0,25,app2
4928,25,B,N,70,0,20,app1
4929,90,F,S,55,0,15,app2
4930,35,F,N,60,0,20,app2
4931,50,D,N,45,0,20,app2
4932,20,D,N,45,0,10,app2
4933,25,A,W,75,0,30,app2
4934,30,D,N,45,0,20,app1
4935,20,F,N,45,0.666666667,20,app2
4936,45,A,L,75,0,50,app2
4937,55,D,W,45,0,50,app2
4938,25,A,N,45,0,25,app2
4939,55,A,N,45,0,25,app2
4940,20,D,N,45,0,0,
4941,45,C,L,60,0.25,20,app2
4942,15,C,W,55,0,0,
4943,30,D,N,45,0,15,app1
4944,35,D,N,45,0,25,app2
4945,25,D,N,45,0,0,
4946,80,C,W,45,0.333333333,0,
4947,25,C,C,75,0,120,app2
4948,15,B,N,55,0,55,app2
4949,50,A,L,75,0,20,app1
4950,75,D,N,45,0.333333333,25,app2
4951,30,C,S,60,0,20,app2
4952,170,F,L,45,0,15,app2
4953,30,C,L,45,0,40,app2
4954,200,D,N,45,0,15,app2
4955,130,D,N,45,0,5,app1
4956,20,C,C,55,0,40,app2
4957,15,D,N,60,0.083333333,10,app2
4958,140,D,T,60,0.083333333,25,app2
4959,240,A,L,45,0,20,app2
4960,15,C,W,60,0,45,app2
4961,50,E,W,45,0,0,app2
4962,120,F,W,75,0,20,app2
4963,25,C,W,70,0,15,app2
4964,30,D,T,45,0,20,app1
4965,15,C,W,75,0,45,app1
4966,130,D,T,45,0.333333333,5,app1
4967,125,C,C,45,0,30,app2
4968,40,A,N,75,0,20,app2
4969,70,A,C,45,0,20,app2
4970,30,E,W,45,0,20,app2
4971,15,G,W,75,0,20,app2
4972,80,B,L,75,0.066666667,15,app1
4973,85,E,W,45,0,25,app2
4974,70,E,L,60,0,25,app2
4975,20,E,L,60,0,70,app2
4976,30,A,L,60,0,10,app2
4977,25,B,C,45,0,25,app2
4978,90,C,N,45,0.111111111,0,
4979,25,D,N,45,0,20,app2
4980,25,F,C,45,0,30,app2
4981,65,A,L,60,0,0,app1
4982,20,G,W,45,0,20,app2
4983,35,B,C,55,0.272727273,40,app2
4984,90,A,N,45,1,30,app2
4985,210,G,W,45,0,15,app2
4986,35,C,W,75,0,35,app1
4987,30,A,W,55,0,0,
4988,205,A,W,65,0,20,app1
4989,20,D,W,45,0,15,app1
4990,70,C,N,75,0,15,app2
4991,165,C,L,60,0.333333333,20,app2
4992,35,C,L,70,0.428571429,25,app2
4993,245,A,W,45,0,40,app1
4994,15,C,L,60,0,20,app2
4995,25,E,L,75,0,55,app2
4996,20,A,L,75,0,0,
4997,100,C,C,60,0,15,app2
4998,25,A,C,65,0,0,app2
4999,15,A,S,45,0,10,app2
5000,20,F,W,45,0,35,app1
5001,130,C,C,55,0,10,app1
5002,70,C,L,60,0,20,app2
5003,20,A,L,55,0.363636364,20,app1
5004,15,C,N,55,0,10,app2
5005,50,C,W,45,0,15,app2
5006,20,C,L,75,0,10,app2
5007,15,C,L,45,0.333333333,0,
5008,35,F,N,75,0,0,
5009,20,A,W,75,0,10,app2
5010,70,G,L,60,0.333333333,15,app2
5011,35,C,C,55,0,0,app2
5012,30,C,C,55,0,0,
5013,110,F,W,60,0,0,
5014,55,D,N,45,0.333333333,30,app2
5015,45,C,N,65,0,20,app1
5016,25,C,N,75,0,55,app1
5017,25,C,N,45,0,20,app2
5018,25,F,W,65,0,10,app2
5019,30,E,S,45,0,35,app1
5020,25,D,C,45,0.666666667,0,
5021,25,D,N,45,0,10,app2
5022,40,E,C,60,0.333333333,35,app2
5023,20,D,N,45,0,75,app2
5024,55,D,N,45,0,0,
5025,25,E,N,60,0,0,
5026,40,C,L,50,0.4,40,app2
5027,70,F,C,70,0.357142857,15,app1
5028,15,D,N,45,0,5,app2
5029,15,A,C,55,0,0,app2
5030,35,C,W,65,0,30,app1
5031,110,A,C,75,0.333333333,55,app1
5032,20,F,N,75,0,25,app2
5033,80,D,C,45,0.333333333,25,app2
5034,225,D,N,45,0,10,app2
5035,40,E,L,45,0,25,app2
5036,255,D,N,45,0,20,app2
5037,15,C,L,75,0.333333333,35,app2
5038,65,F,C,65,0,15,app2
5039,135,A,W,75,0.466666667,0,app2
5040,45,B,C,60,0,30,app2
5041,70,C,L,75,0,20,app1
5042,25,F,C,45,0,5,app2
5043,125,C,S,60,0,55,app2
5044,15,C,C,45,0.222222222,0,
5045,15,C,S,45,0,0,
5046,40,C,C,55,0.272727273,25,app2
5047,15,E,W,60,0,0,
5048,180,G,C,45,0.111111111,40,app2
5049,55,B,L,45,0.222222222,15,app2
5050,15,C,L,55,0,25,app2
5051,40,F,L,65,0,20,app1
5052,115,C,L,60,0.166666667,20,app2
5053,30,C,W,45,0,25,app1
5054,15,F,N,60,0,30,app2
5055,15,C,T,55,0,0,
5056,85,E,W,70,0.357142857,0,app2
5057,25,C,L,75,0,95,app2
5058,15,A,N,75,0,5,app1
5059,35,C,L,45,0,0,
5060,15,F,C,60,0,30,app2
5061,65,F,N,45,0,25,app2
5062,225,F,W,45,0,0,app2
5063,140,C,C,45,0,0,
5064,95,F,L,45,0.666666667,5,app2
5065,40,D,N,45,0,30,app2
5066,45,D,T,60,0,20,app2
5067,170,D,T,45,0.333333333,25,app2
5068,45,C,N,45,0,0,app1
5069,110,E,C,45,0,5,app2
5070,75,F,C,70,0,20,app1
5071,55,D,T,45,0,45,app2
5072,30,B,L,45,0,40,app2
5073,15,B,N,60,0,125,app2
5074,20,D,N,45,0,5,app1
5075,25,D,N,45,0,15,app1
5076,70,C,N,55,0,25,app2
5077,195,C,W,75,0,30,app2
5078,35,D,N,45,0,15,app2
5079,90,C,W,45,0.555555556,15,app2
5080,15,D,T,45,0,40,app1
5081,45,E,N,60,0.25,25,app2
5082,35,G,N,45,0.555555556,0,
5083,80,F,W,60,0,20,app2
5084,25,D,N,45,0,0,
5085,15,D,L,60,0,40,app2
5086,15,D,L,45,0,40,app2
5087,20,C,W,50,0,0,
5088,15,F,L,60,0,5,app2
5089,20,D,L,45,0,20,app1
5090,25,C,A,45,0,25,app1
5091,25,D,N,45,0,20,app2
5092,25,C,N,50,0,0,
5093,50,C,L,45,0.222222222,0,
5094,65,E,W,45,0,25,app1
5095,110,F,W,45,0.222222222,0,app2
5096,55,C,N,45,0,20,app2
5097,265,D,N,45,0,0,app1
5098,30,D,N,45,0,15,app1
5099,15,C,S,65,0.230769231,20,app1
5100,30,D,N,45,0,0,
5101,25,F,C,45,0,25,app2
5102,25,A,L,45,0,45,app2
5103,90,C,A,75,0,60,app2
5104,50,A,W,75,0,20,app2
5105,135,D,C,45,0,15,app2
5106,90,F,W,45,0,20,app1
5107,30,C,S,60,0,35,app2
5108,55,A,T,60,0.166666667,10,app2
5109,105,F,N,75,0.866666667,15,app1
5110,30,A,L,45,0,25,app2
5111,15,F,W,75,0,30,app2
5112,25,D,N,45,0,35,app1
5113,25,A,N,75,0,10,app2
5114,130,D,T,45,0,20,app2
5115,20,D,W,45,0.111111111,25,app1
5116,55,E,C,75,0,25,app2
5117,45,C,S,45,0,30,app2
5118,20,C,N,60,0,15,app2
5119,25,G,C,75,0.333333333,15,app2
5120,35,C,L,55,0,0,app1
5121,65,A,L,60,0,50,app2
5122,40,C,W,75,0,65,app2
5123,15,B,N,60,0,30,app2
5124,105,F,C,45,0.333333333,20,app2
5125,90,A,N,45,0.333333333,0,app1
5126,55,C,N,60,0,45,app1
5127,100,F,L,75,0,15,app1
5128,235,E,L,60,0.333333333,5,app2
5129,35,F,L,75,0,20,app1
5130,130,C,W,65,0,20,app2
5131,20,C,L,45,0,10,app1
5132,20,C,L,75,0,35,app1
5133,15,A,C,45,0,0,
5134,15,A,L,45,0.333333333,15,app2
5135,15,C,W,45,0,10,app2
5136,15,B,L,45,0,15,app1
5137,35,C,L,50,0.3,95,app2
5138,15,C,N,45,0.333333333,30,app2
5139,230,C,L,65,0.230769231,55,app2
5140,185,B,C,45,0,20,app2
5141,45,C,L,55,0,30,app2
5142,25,C,W,60,0.166666667,20,app1
5143,15,C,N,45,0,0,
5144,30,E,N,45,0,15,app2
5145,80,C,L,45,0,15,app2
5146,20,A,W,60,0,15,app2
5147,45,B,L,45,0,15,app1
5148,45,C,W,45,0,35,app2
5149,20,C,C,60,0,15,app2
5150,60,D,N,45,0,30,app2
5151,45,F,W,45,0,15,app2
5152,70,A,C,50,0.7,0,app1
5153,100,D,N,45,0,0,
5154,30,C,L,55,1,55,app2
5155,225,C,L,75,0.333333333,0,app2
5156,55,A,W,45,0,0,app2
5157,45,D,N,45,0.333333333,25,app2
5158,35,E,W,75,0.666666667,15,app2
5159,50,E,C,45,0.333333333,35,app2
5160,35,D,N,45,0,0,
5161,65,D,N,45,0,15,app2
5162,110,C,L,55,0,25,app2
5163,85,E,S,45,0,30,app2
5164,20,D,N,60,0,10,app1
5165,25,D,N,45,0,0,
5166,20,D,N,45,0,35,app2
5167,190,D,T,45,0.333333333,30,app2
5168,80,D,T,45,0.222222222,20,app2
5169,60,C,W,65,0,25,app1
5170,20,A,W,60,0,20,app1
5171,130,D,N,45,0.333333333,0,
5172,20,C,W,75,0.333333333,35,app2
5173,60,A,W,45,0,0,
5174,25,D,T,45,0,30,app2
5175,25,G,C,45,0,5,app2
5176,15,F,N,60,0,20,app2
5177,240,F,W,45,0,25,app2
5178,120,D,N,45,0,0,
5179,45,C,T,45,0,20,app2
5180,230,D,C,45,0,0,
5181,30,D,N,45,0,25,app2
5182,15,C,W,50,0,15,app2
5183,110,E,L,75,0.133333333,25,app2
5184,35,D,N,45,0.555555556,45,app2
5185,15,A,W,60,0,10,app1
5186,15,C,N,60,0,0,
5187,40,E,L,45,0,50,app1
5188,65,C,C,75,0.666666667,40,app2
5189,95,E,L,60,0,0,
5190,15,D,N,45,0,0,
5191,15,C,W,45,0,20,app2
5192,75,D,N,60,0,5,app2
5193,15,C,L,75,0,5,app2
5194,125,D,C,45,0.666666667,0,
5195,15,C,C,50,0,35,app2
5196,40,C,C,45,0,10,app1
5197,30,E,C,45,0.333333333,45,app2
5198,25,C,C,55,0,25,app2
5199,220,C,C,45,0,0,app2
5200,20,D,C,45,0.222222222,0,
5201,40,D,C,60,0,20,app2
5202,85,D,N,45,0.777777778,0,
5203,145,D,N,45,0,0,app1
5204,185,D,N,45,0,30,app2
5205,30,C,C,55,0.090909091,35,app2
5206,15,D,N,45,0,0,
5207,90,C,C,60,0.333333333,0,app2
5208,160,A,L,70,0,20,app2
5209,245,D,N,45,0,40,app2
5210,20,D,N,45,0,40,app2
5211,30,D,C,45,0,0,
5212,75,D,L,45,0.333333333,30,app1
5213,35,E,N,45,0,55,app2
5214,15,D,N,45,0,0,
5215,235,E,N,45,1,0,app1
5216,20,A,L,75,0,25,app1
5217,140,C,C,45,0.666666667,20,app2
5218,75,G,N,45,0,0,
5219,70,D,T,65,0,25,app1
5220,35,C,N,45,0,20,app1
5221,110,C,C,45,0.333333333,15,app1
5222,25,D,L,45,0,35,app2
5223,35,C,N,50,0,20,app2
5224,25,C,N,75,0.133333333,20,app2
5225,155,C,A,60,0,10,app1
5226,115,G,W,45,0.333333333,25,app2
5227,65,C,W,45,0.222222222,0,
5228,30,C,W,45,0,0,
5229,70,C,N,45,0,30,app2
5230,15,G,L,60,0,30,app2
5231,175,B,W,60,0,30,app2
5232,50,G,A,45,0.222222222,25,app2
5233,15,C,S,75,0,0,
5234,240,C,L,60,0,0,
5235,25,E,L,60,0.083333333,0,
5236,75,F,C,45,0,10,app1
5237,60,C,A,60,0,0,
5238,30,A,L,65,0,25,app2
5239,35,A,N,75,0,25,app2
5240,20,C,W,75,0.066666667,20,app2
5241,15,F,L,45,0,40,app2
5242,80,A,W,45,0,30,app1
5243,60,B,W,60,0,20,app1
5244,70,C,W,55,0.181818182,30,app2
5245,70,C,W,60,0,0,
5246,20,C,C,65,0,75,app2
5247,70,D,N,60,0,20,app2
5248,25,C,C,75,0.533333333,20,app2
5249,15,F,L,75,0,25,app2
5250,25,A,L,45,0,20,app1
5251,25,C,W,45,0,0,app2
5252,15,A,N,45,0,0,
5253,35,F,C,45,0,0,
5254,25,B,W,45,0.333333333,25,app2
5255,90,C,N,60,0,25,app2
5256,30,C,W,50,0.2,75,app2
5257,15,C,W,60,0,25,app2
5258,15,C,L,65,0,30,app2
5259,195,B,L,60,0,35,app2
5260,235,A,W,45,0,20,app2
5261,100,A,N,45,0,25,app1
5262,15,C,T,60,0,30,app2
5263,85,F,L,60,0,25,app2
5264,30,D,C,45,0,35,app2
5265,20,D,C,45,0,0,
5266,130,B,N,60,0,30,app2
5267,75,C,N,45,0,20,app2
5268,20,F,W,45,0,20,app1
5269,15,C,L,60,0,0,
5270,50,A,W,65,0,25,app2
5271,15,D,N,45,0,0,
5272,110,D,C,60,0,15,app2
5273,15,E,W,45,0.333333333,0,
5274,155,A,C,60,0,25,app2
5275,20,A,W,45,0,20,app2
5276,80,E,C,60,0,15,app1
5277,65,D,N,45,0,10,app1
5278,25,D,L,45,0,20,app2
5279,15,D,N,45,0,0,
5280,100,C,S,50,0,5,app1
5281,75,D,N,60,0,25,app2
5282,35,D,C,45,0,0,
5283,110,C,W,55,0,35,app2
5284,100,C,C,50,0.2,25,app2
5285,160,D,T,45,0,0,
5286,15,D,L,60,0,35,app2
5287,30,F,T,75,0,0,
5288,95,D,C,45,0.222222222,15,app2
5289,195,D,N,45,0,30,app1
5290,80,F,L,60,0.333333333,0,
5291,55,D,C,45,0,15,app2
5292,15,D,N,45,0,0,
5293,190,F,N,45,0,15,app2
5294,80,C,N,65,0,0,
5295,25,D,N,45,0,5,app1
5296,75,D,C,60,0,35,app2
5297,15,B,C,45,0,90,app2
5298,55,C,C,55,0,0,
5299,15,C,L,45,0,0,
5300,15,A,N,75,0,5,app1
5301,60,D,N,45,0.333333333,20,app2
5302,40,C,W,45,0,25,app2
5303,30,C,N,65,0,20,app2
5304,180,F,N,45,0,30,app2
5305,50,B,W,55,0,40,app2
5306,25,B,W,70,0,30,app1
5307,100,C,N,55,0,25,app2
5308,65,A,L,45,0,15,app2
5309,70,G,N,45,0,30,app1
5310,15,C,C,55,0,0,
5311,25,B,N,95,0,15,app1
5312,50,B,W,45,0,20,app2
5313,35,A,C,45,0.666666667,0,
5314,65,C,W,75,0.066666667,25,app1
5315,250,C,W,60,0.583333333,15,app2
5316,95,C,W,55,0,0,
5317,25,F,A,45,0,10,app1
5318,15,C,C,60,0,0,
5319,40,F,L,45,0,35,app2
5320,20,C,C,65,0,0,
5321,25,B,N,45,0,90,app2
5322,40,C,C,55,0,20,app2
5323,25,F,W,60,0,5,app2
5324,25,C,N,45,0,25,app2
5325,30,C,N,55,0,40,app2
5326,45,C,L,60,0,25,app2
5327,75,D,N,45,0,0,
5328,90,A,S,50,0,15,app2
5329,110,F,W,45,0.333333333,25,app1
5330,130,D,N,45,0,20,app2
5331,160,D,N,65,0,15,app2
5332,20,D,N,45,0,25,app2
5333,25,E,W,75,0,30,app2
5334,95,D,N,45,0,20,app2
5335,15,A,W,65,0.384615385,25,app1
5336,170,C,L,60,0,25,app2
5337,60,C,W,45,0,15,app1
5338,20,D,N,45,0.333333333,20,app2
5339,45,C,N,75,0.333333333,0,app2
5340,20,D,N,45,0,0,
5341,55,C,W,75,0,0,app1
5342,45,B,C,45,0,40,app2
5343,30,C,L,45,0,25,app2
5344,20,C,C,75,0.533333333,30,app2
5345,160,F,L,60,0,0,
5346,15,F,S,45,0,0,
5347,20,A,L,50,0,55,app2
5348,75,C,N,60,0,30,app2
5349,20,D,N,45,0,0,
5350,30,C,C,75,0,40,app2
5351,80,C,W,75,0,10,app1
5352,15,A,W,45,0,0,
5353,180,A,T,45,0,0,
5354,15,C,L,55,0,20,app2
5355,15,C,W,45,0,95,app2
5356,15,C,C,55,0,35,app2
5357,205,C,C,75,0,5,app2
5358,25,F,W,75,0,0,
5359,115,C,N,45,1,30,app2
5360,50,A,T,50,0,35,app2
5361,215,C,C,75,0.333333333,0,
5362,20,A,N,45,0,0,
5363,90,F,W,60,0.583333333,25,app2
5364,65,A,L,75,0,20,app2
5365,40,E,L,60,0,20,app1
5366,105,C,W,45,0,0,app1
5367,20,C,W,65,0.692307692,10,app2
5368,15,C,A,50,0,25,app2
5369,30,C,N,45,0,30,app1
5370,50,C,W,50,0.2,40,app2
5371,120,C,W,45,0.333333333,0,app2
5372,100,C,N,75,0,25,app2
5373,110,C,T,45,0,20,app1
5374,60,E,L,45,0,5,app1
5375,20,C,W,55,0,55,app2
5376,20,C,L,60,0,25,app2
5377,155,B,C,45,0,40,app2
5378,55,E,C,75,0,20,app1
5379,20,F,C,45,0,20,app2
5380,75,C,N,60,0.25,25,app2
5381,45,C,L,55,0,30,app2
5382,150,C,C,60,0.916666667,30,app2
5383,95,C,N,45,0,25,app2
5384,95,C,L,45,0,10,app2
5385,200,C,W,75,0,5,app2
5386,205,C,N,60,0,5,app2
5387,130,C,L,65,0,0,
5388,50,D,W,45,0,45,app2
5389,140,A,N,75,0,25,app2
5390,225,E,A,75,0,20,app2
5391,140,G,W,60,0.666666667,25,app2
5392,80,C,T,55,0,20,app1
5393,55,C,A,45,0.222222222,20,app2
5394,130,C,W,45,0.444444444,0,
5395,25,C,L,50,0.3,0,
5396,45,D,N,45,0,5,app1
5397,45,E,L,75,0,40,app2
5398,110,E,C,45,0,20,app2
5399,85,B,N,50,0.3,0,
5400,125,F,N,45,0.111111111,105,app2
5401,30,C,C,55,0,0,app2
5402,160,A,W,75,0,0,app1
5403,55,A,W,45,0,25,app2
5404,110,C,L,45,0,15,app2
5405,30,C,N,45,0,25,app2
5406,125,F,W,60,0,25,app2
5407,110,F,S,55,0,20,app2
5408,20,F,C,45,0.333333333,10,app2
5409,15,C,S,45,0,50,app2
5410,20,C,L,60,0,20,app1
5411,20,D,C,45,0,25,app2
5412,25,C,N,45,0,0,
5413,100,E,N,60,0,20,app2
5414,85,E,L,45,0.666666667,45,app2
5415,125,C,C,55,0.090909091,10,app2
5416,65,F,N,75,0.533333333,25,app1
5417,15,F,W,65,0,30,app2
5418,250,F,W,75,0.6,25,app2
5419,90,C,N,45,0,15,app2
5420,255,C,L,55,0,0,
5421,20,A,L,50,0.3,5,app2
5422,40,F,L,45,0,45,app2
5423,245,A,L,60,0,35,app2
5424,190,F,L,60,0,25,app2
5425,205,F,C,45,0.333333333,0,
5426,40,A,L,75,0,35,app2
5427,160,G,W,45,0,10,app2
5428,45,D,W,45,0,20,app2
5429,45,B,L,60,0,30,app1
5430,15,A,C,60,0,20,app2
5431,50,C,W,45,0.666666667,25,app2
5432,135,A,A,45,0,0,app2
5433,50,A,N,70,0,0,
5434,15,C,C,60,0.083333333,15,app2
5435,15,C,W,75,0,0,
5436,15,B,L,60,0,30,app1
5437,125,A,L,45,0,0,
5438,25,C,W,75,0,0,
5439,15,C,C,55,1,0,
5440,65,A,W,45,0.444444444,50,app2
5441,20,F,N,45,0,0,
5442,25,C,W,55,0,0,
5443,55,C,W,75,0,20,app2
5444,25,C,L,45,0.333333333,10,app1
5445,65,F,L,45,0.333333333,5,app2
5446,165,E,N,60,0.25,20,app2
5447,120,C,W,45,0,25,app1
5448,40,B,L,75,0,35,app2
5449,90,A,W,60,0.5,50,app1
5450,65,B,W,75,0.333333333,25,app2
5451,75,C,T,65,0.384615385,45,app2
5452,165,A,T,75,0,10,app2
5453,20,A,L,50,0.2,0,
5454,15,G,C,55,0,25,app1
5455,25,F,N,45,0,0,
5456,160,D,N,45,0,15,app2
5457,70,C,W,55,0.272727273,5,app1
5458,105,D,N,45,0,25,app2
5459,80,D,W,45,0,10,app2
5460,90,E,C,45,0,15,app2
5461,40,E,S,45,0,15,app2
5462,25,E,L,45,0.333333333,20,app2
5463,95,E,N,60,0,25,app2
5464,40,C,W,45,0.333333333,20,app2
5465,25,C,L,45,0.333333333,0,
5466,25,C,C,50,0,60,app2
5467,15,C,N,75,0,0,
5468,100,D,A,45,0,30,app1
5469,160,C,L,60,0,0,
5470,45,D,A,45,0,0,app2
5471,15,G,N,45,0,0,
5472,55,C,W,45,0,35,app2
5473,35,C,C,75,0,15,app1
5474,220,E,C,45,0.333333333,0,
5475,20,D,C,60,0.25,0,
5476,30,D,N,45,0,20,app2
5477,95,C,L,50,0,25,app2
5478,30,D,L,45,0,25,app1
5479,20,B,W,45,0,30,app1
5480,25,A,W,45,0,0,
5481,15,A,W,75,0,20,app1
5482,45,A,W,60,0,15,app1
5483,15,C,L,55,0,25,app2
5484,30,D,N,45,0,40,app2
5485,25,D,L,45,0,5,app1
5486,60,F,L,45,0,10,app1
5487,20,D,N,45,0,35,app2
5488,135,C,W,60,0,10,app1
5489,40,F,L,70,0,0,
5490,15,D,N,45,0,35,app2
5491,40,A,L,65,0.076923077,20,app2
5492,15,D,A,45,0,15,app1
5493,155,B,L,75,0,30,app2
5494,75,C,N,75,0.333333333,10,app2
5495,15,D,L,45,0,15,app2
5496,35,A,L,65,0,20,app1
5497,35,C,L,75,0.2,40,app2
5498,25,D,S,45,0.333333333,0,app2
5499,250,C,C,45,0.444444444,20,app1
5500,25,C,W,50,0,30,app1
5501,230,G,L,45,0,0,app2
5502,50,C,W,75,0,10,app2
5503,25,E,L,45,0,25,app2
5504,40,E,N,75,0.666666667,20,app2
5505,20,E,W,60,0,0,
5506,15,A,N,45,0.333333333,0,
5507,15,E,W,45,0,15,app2
5508,40,E,L,65,0,15,app2
5509,95,A,T,45,0,25,app1
5510,15,F,L,65,0.307692308,15,app1
5511,25,C,T,45,0.333333333,30,app2
5512,170,D,N,45,0,30,app2
5513,70,C,C,50,0,0,
5514,40,E,N,60,0.333333333,20,app2
5515,70,A,L,75,0,5,app1
5516,30,D,S,45,0,0,
5517,15,D,N,45,0.111111111,30,app2
5518,30,D,L,45,0,0,
5519,140,E,L,75,0.333333333,30,app2
5520,20,C,W,75,0,0,
5521,15,B,N,60,0,10,app2
5522,50,C,L,65,0,35,app2
5523,15,D,S,45,0,10,app1
5524,145,F,L,45,0,5,app2
5525,35,F,W,75,0,45,app2
5526,25,F,S,75,0,20,app1
5527,25,D,A,45,0.111111111,70,app2
5528,60,D,C,45,0.222222222,30,app2
5529,15,C,L,45,0,0,
5530,165,E,L,45,0,0,app2
5531,215,A,W,75,0,5,app2
5532,15,C,N,45,0,0,
5533,40,F,W,45,0,20,app2
5534,20,C,N,60,0,0,
5535,45,A,W,55,0,10,app1
5536,25,A,W,75,0,30,app2
5537,145,C,L,70,0.357142857,20,app2
5538,15,A,W,75,0,20,app1
5539,40,B,L,60,0,50,app2
5540,25,F,S,75,0,35,app2
5541,230,D,S,45,0,0,
5542,30,C,N,45,0,5,app2
5543,15,C,W,45,0,20,app1
5544,15,D,C,45,0,0,
5545,25,C,N,60,0.5,25,app2
5546,20,C,N,45,0,0,
5547,15,C,L,70,0,35,app2
5548,40,A,N,65,0,30,app2
5549,60,F,N,45,0.111111111,25,app2
5550,15,A,L,65,0.307692308,45,app2
5551,45,A,L,75,0,40,app1
5552,35,C,C,60,0,25,app2
5553,95,C,C,45,0,20,app2
5554,210,G,N,60,0.666666667,5,app2
5555,75,C,W,75,0.133333333,20,app2
5556,85,C,L,60,0.416666667,20,app2
5557,55,C,L,65,0.153846154,35,app2
5558,215,C,L,45,0.888888889,15,app2
5559,40,F,W,75,0,25,app2
5560,100,B,C,45,0,70,app2
5561,125,C,W,45,0.222222222,15,app2
5562,165,C,N,50,1,25,app2
5563,45,C,N,55,0,35,app2
5564,205,C,L,60,0.333333333,20,app2
5565,25,B,W,75,0,45,app1
5566,25,C,W,75,0.133333333,30,app2
5567,20,E,W,45,0.333333333,10,app2
5568,30,C,W,75,0,0,
5569,25,A,N,45,0,15,app1
5570,145,C,W,75,0,30,app1
5571,30,A,C,45,0,30,app2
5572,60,A,L,45,1,25,app2
5573,25,A,W,45,0,10,app2
5574,45,C,L,45,0,4999995,app2
5575,130,D,A,45,0.888888889,35,app1
5576,200,F,C,75,0,0,app2
5577,15,C,N,75,0,0,
5578,250,C,C,75,0.533333333,35,app2
5579,45,E,C,45,0,0,
5580,60,F,L,60,0,20,app2
5581,245,A,L,60,0,0,
5582,85,F,C,45,0.111111111,10,app2
5583,15,A,C,45,0,0,
5584,35,C,L,75,0.333333333,55,app2
5585,15,C,C,45,0,95,app2
5586,40,A,N,45,0,20,app2
5587,15,A,N,60,0,0,
5588,25,A,L,50,0,10,app2
5589,15,A,C,45,0,115,app1
5590,230,F,L,60,0,0,
5591,235,D,N,45,0,25,app1
5592,250,F,N,75,0,20,app2
5593,60,D,N,45,0,0,
5594,205,C,N,45,1,0,app2
5595,20,C,L,55,0,0,
5596,25,D,N,45,0,25,app2
5597,135,D,N,45,0,35,app2
5598,45,C,C,45,0,125,app2
5599,230,C,L,75,0.866666667,20,app2
5600,20,C,L,65,0,10,app2
5601,90,C,N,45,0.444444444,40,app2
5602,35,A,N,50,0,25,app1
5603,40,D,L,60,0,0,
5604,15,A,W,45,0,15,app1
5605,60,D,A,45,0,0,
5606,85,D,N,75,0,15,app2
5607,15,D,L,45,0,20,app2
5608,75,D,A,45,0,0,
5609,105,D,A,45,0,0,
5610,20,C,A,45,0,20,app2
5611,55,C,W,45,0.333333333,40,app2
5612,100,D,N,55,0,30,app2
5613,150,C,C,45,0.111111111,45,app2
5614,235,D,L,60,0,10,app1
5615,40,C,W,60,0.25,30,app2
5616,60,D,N,60,0,0,app2
5617,50,A,N,45,0,20,app2
5618,135,D,W,60,0,25,app2
5619,15,D,N,45,0,30,app2
5620,40,D,L,45,0,25,app2
5621,20,D,N,65,0,30,app2
5622,15,E,W,45,0,10,app2
5623,25,C,N,60,0.5,0,
5624,20,D,A,45,0,40,app2
5625,20,D,C,60,0.333333333,30,app2
5626,20,D,C,60,0,25,app2
5627,15,C,C,60,0,40,app1
5628,30,D,N,45,0,20,app2
5629,15,C,C,75,0.066666667,35,app2
5630,150,D,A,45,0,5,app2
